2.958333333333333 1.9963333333333344
2.541666666666667 1.9912499999999995
2.583333333333333 1.9917499999999997
2.541666666666667 2.003006012024048
2.625 1.9978333333333336
2.625 2.011643379906851
2.625 1.9999999999999973
2.541666666666667 1.990166666666666
2.75 1.9997499999999997
2.625 2.004740518962077
2.583333333333333 1.9956753160345977
2.708333333333333 1.9895209580838311
2.583333333333333 2.0013333333333336
2.625 2.001169004676018
3.2916666666666665 2.0118570474281894
3.4583333333333335 2.000000000000001
3.375 2.008150365934797
3.1666666666666665 2.014583333333334
3.4166666666666665 2.0296074517631397
3.625 2.0424151696606807
3.375 2.09635938543754
3.3333333333333335 2.1709999999999994
3.3333333333333335 2.2003493013972055
3.3333333333333335 2.2688710754843027
3.5833333333333335 2.300249999999999
3.4166666666666665 2.3515469061876275
3.4166666666666665 2.369166666666666
3.375 2.3740814963259846
3.5 2.377421509686039
3.2916666666666665 2.380655355954756
3.4583333333333335 2.4110113107119133
3.5 2.3713259853039412
3.2916666666666665 2.3927145708582827
3.3333333333333335 2.408599467731206
3.5 2.3815833333333334
3.4583333333333335 2.3891383898868943
3.4166666666666665 2.4065000000000003
3.3333333333333335 2.400999999999997
3.2916666666666665 2.3684738955823312
3.3333333333333335 2.3514529058116227
3.4583333333333335 2.3576666666666672
3.5416666666666665 2.3414328657314636
3.5416666666666665 2.4074999999999998
3.4583333333333335 2.411833333333331
3.5416666666666665 2.3507499999999983
3.3333333333333335 2.4045
3.5 2.391249999999999
3.2916666666666665 2.405083333333335
3.4583333333333335 2.418089022757698
3.4583333333333335 2.4357119095143065
3.625 2.4322812291249183
3.5 2.4568333333333325
3.4583333333333335 2.384916666666668
3.625 2.412674650698606
3.4583333333333335 2.3867500000000015
3.5 2.4189077025232386
3.375 2.438499999999999
3.4583333333333335 2.4355833333333337
3.4166666666666665 2.434666666666668
3.2916666666666665 2.4011356045424193
3.3333333333333335 2.4319166666666674
3.4166666666666665 2.4266666666666654
3.375 2.4511666666666656
3.5 2.432364729458917
3.2916666666666665 2.4446939454424497
3.4583333333333335 2.4717500000000006
3.3333333333333335 2.399666666666666
3.25 2.4695833333333326
3.4166666666666665 2.461916666666664
3.4583333333333335 2.4806279225116903
3.4166666666666665 2.432166666666667
3.4583333333333335 2.453250000000001
3.375 2.43975
3.375 2.465083333333335
3.3333333333333335 2.418253173012692
3.3333333333333335 2.423333333333333
3.3333333333333335 2.4529893119572463
3.2083333333333335 2.4311666666666674
3.375 2.4535
3.3333333333333335 2.4356287425149703
3.3333333333333335 2.437250000000001
3.2916666666666665 2.48877245508982
3.375 2.521833333333336
3.5 2.48378243512974
3.4583333333333335 2.459084836339346
3.3333333333333335 2.483416666666666
3.375 2.437625250501
3.375 2.4323333333333355
3.6666666666666665 2.431137724550899
3.5 2.4811586985391756
3.5833333333333335 2.4727788911155644
3.4583333333333335 2.4994999999999976
3.3333333333333335 2.454673985362607
3.2916666666666665 2.418587174348698
3.375 2.483383433533733
3.5416666666666665 2.474467731204256
3.5833333333333335 2.479540918163674
3.6666666666666665 2.462658017298736
3.5416666666666665 2.453509647371923
3.625 2.4919839679358735
3.5833333333333335 2.4959166666666657
3.5833333333333335 2.4886439545758168
3.5833333333333335 2.483616101131072
3.7083333333333335 2.5078333333333345
3.75 2.5559713905522305
3.625 2.563794255177019
3.625 2.5526887107548446
3.75 2.5151666666666657
3.6666666666666665 2.477166666666667
3.625 2.5211666666666654
3.625 2.5271084337349428
3.6666666666666665 2.4843333333333346
3.5833333333333335 2.523916666666665
3.7083333333333335 2.570192947438456
3.6666666666666665 2.573897795591183
3.7083333333333335 2.5477621910487662
3.625 2.5044999999999984
3.625 2.5178809048569533
3.8333333333333335 2.521706586826349
3.5833333333333335 2.5271414342629486
3.6666666666666665 2.5854999999999997
3.7083333333333335 2.5785096473719196
3.5833333333333335 2.587916666666667
3.6666666666666665 2.575400801603206
3.625 2.5566666666666715
3.625 2.565000000000001
3.75 2.5905833333333343
3.625 2.5503507014028073
3.6666666666666665 2.541750167000666
3.7916666666666665 2.5958915502328654
3.6666666666666665 2.600283901135603
3.875 2.570691949434465
3.75 2.5837491683300047
3.75 2.6284166666666655
3.7083333333333335 2.5729999999999995
3.6666666666666665 2.6071666666666684
3.625 2.5858383433533714
3.6666666666666665 2.594810379241516
3.6666666666666665 2.629926519706081
3.6666666666666665 2.6068440428380186
3.625 2.5250496031746024
3.625 2.525249999999997
3.5833333333333335 2.55945223780895
3.625 2.52379759519038
3.7083333333333335 2.593353373413494
3.625 2.5925000000000007
3.5416666666666665 2.6029166666666663
3.625 2.61485362608117
3.7083333333333335 2.576666666666665
3.5833333333333335 2.583083333333332
3.75 2.6015833333333327
3.8333333333333335 2.5600367401469604
3.7083333333333335 2.5914005322687967
3.7083333333333335 2.5856620093147047
3.7083333333333335 2.623997995991983
3.7083333333333335 2.644211576846307
3.75 2.640916666666668
3.6666666666666665 2.6386940547762174
3.625 2.5945608782435152
3.7083333333333335 2.654666666666666
3.6666666666666665 2.6520833333333353
3.625 2.6602371409485657
3.7083333333333335 2.665916666666667
3.8333333333333335 2.662341982701264
3.5833333333333335 2.6226666666666674
3.5416666666666665 2.6632499999999983
3.75 2.636749999999995
3.7083333333333335 2.5468333333333337
3.8333333333333335 2.6302395209580833
3.6666666666666665 2.6036666666666677
3.5833333333333335 2.6500833333333316
4.0 2.6625083166999333
